ano,turno,id_municipio,sigla_partido,id_candidato_bd,resultado,QTD_CANDIDATOS_MUN,FL_SITUACAO,FL_OPOSICAO,PORC_VOTOS,QTD_CANDIDATOS_MUN_1,SOMA_OPOSICAO,SOMA_SITUACAO
2020,1,2310605,PDT,178248,nao eleito,2,0,1,0.4892840857,2,1,1
2020,1,2310605,MDB,1070776,eleito,2,1,0,0.5107159143,2,1,1
2020,1,2411601,PSB,1079284,nao eleito,2,0,1,0.4866057359,2,1,1
2020,1,2411601,PSD,268803,eleito,2,1,0,0.5133942641,2,1,1
2020,1,2508554,PSB,181432,nao eleito,2,0,1,0.3924485126,2,1,1
2020,1,2508554,PSDB,1805486,eleito,2,1,0,0.6075514874,2,1,1
2020,1,2513208,PL,767118,eleito,2,1,0,0.553999188,2,1,1
2020,1,2513208,PSB,244560,nao eleito,2,0,1,0.446000812,2,1,1
2020,1,2604304,MDB,442920,eleito,2,1,0,0.5188301835,2,1,1
2020,1,2604304,PSB,1785794,nao eleito,2,0,1,0.4811698165,2,1,1
2020,1,2908705,MDB,811879,eleito,2,1,0,0.5592494763,2,1,1
2020,1,2908705,PSB,1739773,nao eleito,2,0,1,0.4407505237,2,1,1
2020,1,3136306,PDT,761005,eleito,2,0,1,0.7550944519,2,1,1
2020,1,3136306,PSD,568398,nao eleito,2,1,0,0.2449055481,2,1,1
2020,1,3166006,PL,1692482,eleito,2,1,0,0.5405290102,2,1,1
2020,1,3166006,PSB,313146,nao eleito,2,0,1,0.4594709898,2,1,1
2020,1,4127205,PDT,20025,nao eleito,2,0,1,0.3874936964,2,1,1
2020,1,4127205,PSD,429213,eleito,2,1,0,0.6125063036,2,1,1
2020,1,4312351,PT,1433428,nao eleito,2,0,1,0.4890029326,2,1,1
2020,1,4312351,MDB,115530,eleito,2,1,0,0.5109970674,2,1,1
2020,1,4315552,PP,792095,eleito,2,1,0,0.642020202,2,1,1
2020,1,4315552,PT,855493,nao eleito,2,0,1,0.357979798,2,1,1
2020,1,1505635,PDT,530670,nao eleito,2,0,1,0.4363636364,2,1,1
2020,1,1505635,MDB,895618,eleito,2,1,0,0.5636363636,2,1,1
2020,1,1707306,PSB,1639076,nao eleito,2,0,1,0.4720056697,2,1,1
2020,1,1707306,PSD,15855,eleito,2,1,0,0.5279943303,2,1,1
2020,1,1713601,DEM,624870,eleito,2,1,0,0.6085238498,2,1,1
2020,1,1713601,PV,274063,nao eleito,2,0,1,0.3914761502,2,1,1
2020,1,2914653,REPUBLICANOS,477529,eleito,2,1,0,0.7098241358,2,1,1
2020,1,2914653,PSB,506363,nao eleito,2,0,1,0.2901758642,2,1,1
2020,1,2925253,PT,13458,nao eleito,2,0,1,0.464103533,2,1,1
2020,1,2925253,PSD,1286608,eleito,2,1,0,0.535896467,2,1,1
2020,1,3120003,PDT, ,eleito,2,0,1,0.5528346193,2,1,1
2020,1,3120003,PTB,1325708,nao eleito,2,1,0,0.4471653807,2,1,1
2020,1,3143807,PTB,137334,eleito,2,1,0,0.6638883101,2,1,1
2020,1,3143807,PV,1247709,nao eleito,2,0,1,0.3361116899,2,1,1
2020,1,4309951,PDT,239664,nao eleito,2,0,1,0.4758842444,2,1,1
2020,1,4309951,MDB,1612548,eleito,2,1,0,0.5241157556,2,1,1
2020,1,4314498,PDT,852942,nao eleito,2,0,1,0.4836777478,2,1,1
2020,1,4314498,MDB,240335,eleito,2,1,0,0.5163222522,2,1,1
2020,1,4323408,REPUBLICANOS,91249,eleito,2,1,0,0.5934210526,2,1,1
2020,1,4323408,PT,274600,nao eleito,2,0,1,0.4065789474,2,1,1
2020,1,1710508,PT,719424,nao eleito,2,0,1,0.3791696664,2,1,1
2020,1,1710508,PSC,1763186,eleito,2,1,0,0.6208303336,2,1,1
2020,1,2112233,PDT,286702,eleito,2,0,1,0.6441862291,2,1,1
2020,1,2112233,PL,765824,nao eleito,2,1,0,0.3558137709,2,1,1
2020,1,2200277,PT,34470,eleito,2,0,1,0.5303867403,2,1,1
2020,1,2200277,SOLIDARIEDADE,665258,nao eleito,2,1,0,0.4696132597,2,1,1
2020,1,2203800,PT,291328,nao eleito,2,0,1,0.4474753337,2,1,1
2020,1,2203800,MDB,223827,eleito,2,1,0,0.5525246663,2,1,1
2020,1,4209706,PDT,691866,eleito,2,0,1,0.5248184916,2,1,1
2020,1,4209706,PSL,889290,nao eleito,2,1,0,0.4751815084,2,1,1
2020,1,4307302,PT,639140,nao eleito,2,0,1,0.4650043745,2,1,1
2020,1,4307302,PSDB,96167,eleito,2,1,0,0.5349956255,2,1,1
2020,1,4309654,PP,1763242,eleito,2,1,0,0.5617021277,2,1,1
2020,1,4309654,PT,246601,nao eleito,2,0,1,0.4382978723,2,1,1
2020,1,2503605,PL,581525,eleito,2,1,0,0.5142743062,2,1,1
2020,1,2503605,PSB,108329,nao eleito,2,0,1,0.4857256938,2,1,1
2020,1,4307104,PP,1536579,eleito,2,1,0,0.6434993925,2,1,1
2020,1,4307104,PDT,879171,nao eleito,2,0,1,0.3565006075,2,1,1
2020,1,2206670,PT,1428960,nao eleito,2,0,1,0.4307545368,2,1,1
2020,1,2206670,PSD,1615637,eleito,2,1,0,0.5692454632,2,1,1
2020,1,2209450,PSB,641578,nao eleito,2,0,1,0.2868217054,2,1,1
2020,1,2209450,PSD,751292,eleito,2,1,0,0.7131782946,2,1,1
2020,1,2311504,PP,633006,nao eleito,2,1,0,0.4203987084,2,1,1
2020,1,2311504,PT,1625070,eleito,2,0,1,0.5796012916,2,1,1
2020,1,2511004,PDT,488554,nao eleito,2,0,1,0.3646028768,2,1,1
2020,1,2511004,PL,489236,eleito,2,1,0,0.6353971232,2,1,1
2020,1,2602506,REPUBLICANOS,652108,eleito,2,1,0,0.5248824769,2,1,1
2020,1,2602506,PSB,1752451,nao eleito,2,0,1,0.4751175231,2,1,1
2020,1,2610400,PTB,622872,nao eleito,2,1,0,0.4946898895,2,1,1
2020,1,2610400,PSB,238470,eleito,2,0,1,0.5053101105,2,1,1
2020,1,4300901,PT,177669,nao eleito,2,0,1,0.3982486865,2,1,1
2020,1,4300901,PSD,1451099,eleito,2,1,0,0.6017513135,2,1,1
2020,1,4316477,PP,535612,eleito,2,1,0,0.5323320818,2,1,1
2020,1,4316477,PDT,697704,nao eleito,2,0,1,0.4676679182,2,1,1
2020,1,2603108,PP,703840,nao eleito,2,1,0,0.3142309702,2,1,1
2020,1,2603108,PSB,502938,eleito,2,0,1,0.6857690298,2,1,1
2020,1,2900108,DEM,82198,eleito,2,1,0,0.5715625586,2,1,1
2020,1,2900108,PSB,310975,nao eleito,2,0,1,0.4284374414,2,1,1
2020,1,3110400,PT,1269164,nao eleito,2,0,1,0.346930995,2,1,1
2020,1,3110400,DEM,1243341,eleito,2,1,0,0.653069005,2,1,1
2020,1,4309001,PP,338739,eleito,2,1,0,0.5613851992,2,1,1
2020,1,4309001,PDT,872471,nao eleito,2,0,1,0.4386148008,2,1,1
2020,1,2413300,MDB,1167641,eleito,2,1,0,0.5525300658,2,1,1
2020,1,2413300,PSB,1731668,nao eleito,2,0,1,0.4474699342,2,1,1
2020,1,2802502,PT,510447,nao eleito,2,0,1,0.4810576164,2,1,1
2020,1,2802502,PSD,1509465,eleito,2,1,0,0.5189423836,2,1,1
2020,1,2920205,PT,827256,eleito,2,0,1,0.5213466919,2,1,1
2020,1,2920205,PL,1619276,nao eleito,2,1,0,0.4786533081,2,1,1
2020,1,3512506,PDT,1095654,nao eleito,2,0,1,0.4551161331,2,1,1
2020,1,3512506,DEM,765841,eleito,2,1,0,0.5448838669,2,1,1
2020,1,4300570,PTB,137783,nao eleito,2,1,0,0.364548495,2,1,1
2020,1,4300570,PSB,432729,eleito,2,0,1,0.635451505,2,1,1
2020,1,4302006,PP,708767,nao eleito,2,1,0,0.4558558559,2,1,1
2020,1,4302006,PSB,869647,eleito,2,0,1,0.5441441441,2,1,1
2020,1,4317905,PT,377350,nao eleito,2,0,1,0.3444155344,2,1,1
2020,1,4317905,MDB,1602885,eleito,2,1,0,0.6555844656,2,1,1
2020,1,4319356,PT,232510,nao eleito,2,0,1,0.2613890963,2,1,1
2020,1,4319356,MDB,292771,eleito,2,1,0,0.7386109037,2,1,1
2020,1,2304509,PDT,217489,eleito,2,0,1,0.526372868,2,1,1
2020,1,2304509,PTB,835619,nao eleito,2,1,0,0.473627132,2,1,1
2020,1,2312908,PDT,77029,eleito,2,0,1,0.5922592019,2,1,1
2020,1,2312908,MDB,1200816,nao eleito,2,1,0,0.4077407981,2,1,1
2020,1,2909505,PT,85046,nao eleito,2,0,1,0.4827261307,2,1,1
2020,1,2909505,PSD,79477,eleito,2,1,0,0.5172738693,2,1,1
2020,1,3118700,PP,101630,eleito,2,1,0,0.7709346299,2,1,1
2020,1,3118700,PV,1023688,nao eleito,2,0,1,0.2290653701,2,1,1
2020,1,3166501,PDT,368090,nao eleito,2,0,1,0.406360424,2,1,1
2020,1,3166501,PSDB,379540,eleito,2,1,0,0.593639576,2,1,1
2020,1,4312625,PDT,1695546,nao eleito,2,0,1,0.4992327366,2,1,1
2020,1,4312625,PTB,412750,eleito,2,1,0,0.5007672634,2,1,1
2020,1,5203500,PT,423,nao eleito,2,0,1,0.0243781914,2,1,1
2020,1,5203500,MDB,393957,nao eleito,2,1,0,0.9756218086,2,1,1
2020,1,2614105,DEM,1451472,nao eleito,2,1,0,0.3139252228,2,1,1
2020,1,2614105,PSB,1095642,eleito,2,0,1,0.6860747772,2,1,1
2020,1,4123006,PDT,311345,eleito,2,0,1,0.5401756312,2,1,1
2020,1,4123006,MDB,1052753,nao eleito,2,1,0,0.4598243688,2,1,1
2020,1,4204103,PT,1013158,eleito,2,0,1,0.5504819888,2,1,1
2020,1,4204103,MDB,1494806,nao eleito,2,1,0,0.4495180112,2,1,1
2020,1,4300505,PDT,1527542,eleito,2,0,1,0.5311494035,2,1,1
2020,1,4300505,MDB,773677,nao eleito,2,1,0,0.4688505965,2,1,1
2020,1,4301958,PP,1382990,eleito,2,1,0,0.5702479339,2,1,1
2020,1,4301958,PDT,1406658,nao eleito,2,0,1,0.4297520661,2,1,1
2020,1,2400109,PT,559156,nao eleito,2,0,1,0.4400728087,2,1,1
2020,1,2400109,SOLIDARIEDADE,657444,eleito,2,1,0,0.5599271913,2,1,1
2020,1,2609105,PL,577719,nao eleito,2,1,0,0.4788798682,2,1,1
2020,1,2609105,PSB,977132,eleito,2,0,1,0.5211201318,2,1,1
2020,1,3126000,PV,1213294,eleito,2,0,1,0.5501150868,2,1,1
2020,1,3126000,PSD,762718,nao eleito,2,1,0,0.4498849132,2,1,1
2020,1,3146750,PDT,1142693,nao eleito,2,0,1,0.3050682261,2,1,1
2020,1,3146750,DEM,1277651,eleito,2,1,0,0.6949317739,2,1,1
2020,1,4302659,PP,136557,eleito,2,1,0,0.6984079303,2,1,1
2020,1,4302659,PDT,90773,nao eleito,2,0,1,0.3015920697,2,1,1
2020,1,4311775,PP,829034,nao eleito,2,1,0,0.4743183259,2,1,1
2020,1,4311775,PDT,714393,eleito,2,0,1,0.5256816741,2,1,1
2020,1,4313607,PT,843232,eleito,2,0,1,0.5182080925,2,1,1
2020,1,4313607,MDB,510183,nao eleito,2,1,0,0.4817919075,2,1,1
2020,1,2104909,REPUBLICANOS,1736682,nao eleito,2,1,0,0.1918562874,2,1,1
2020,1,2104909,PDT,202288,eleito,2,0,1,0.8081437126,2,1,1
2020,1,2201309,PP,930067,nao eleito,2,1,0,0.3934911243,2,1,1
2020,1,2201309,PT,787796,eleito,2,0,1,0.6065088757,2,1,1
2020,1,3145356,PDT,1115196,nao eleito,2,0,1,0.4894020334,2,1,1
2020,1,3145356,PSC,588441,eleito,2,1,0,0.5105979666,2,1,1
2020,1,4103008,MDB,584225,eleito,2,1,0,0.6823419495,2,1,1
2020,1,4103008,PSB,621905,nao eleito,2,0,1,0.3176580505,2,1,1
2020,1,4303707,PDT,19147,nao eleito,2,0,1,0.3337185117,2,1,1
2020,1,4303707,PSL,627659,eleito,2,1,0,0.6662814883,2,1,1
2020,1,4320453,PDT,294861,nao eleito,2,0,1,0.4623714131,2,1,1
2020,1,4320453,MDB,773438,eleito,2,1,0,0.5376285869,2,1,1
2020,1,2308609,PP,1641903,nao eleito,2,1,0,0.4474436596,2,1,1
2020,1,2308609,PDT,781332,eleito,2,0,1,0.5525563404,2,1,1
2020,1,2514453,PDT,1290194,eleito,2,0,1,0.5565681263,2,1,1
2020,1,2514453,MDB,382398,nao eleito,2,1,0,0.4434318737,2,1,1
2020,1,2604700,PL,272636,nao eleito,2,1,0,0.498631803,2,1,1
2020,1,2604700,PSB,1000416,eleito,2,0,1,0.501368197,2,1,1
2020,1,3128907,MDB,1081714,eleito,2,1,0,0.6522645442,2,1,1
2020,1,3128907,PSB, ,nao eleito,2,0,1,0.3477354558,2,1,1
2020,1,2205581,PT,878450,nao eleito,2,0,1,0.4368822367,2,1,1
2020,1,2205581,MDB,1162949,eleito,2,1,0,0.5631177633,2,1,1
2020,1,2912301,PDT,951379,nao eleito,2,0,1,0.4886996397,2,1,1
2020,1,2912301,PSD,941604,eleito,2,1,0,0.5113003603,2,1,1
2020,1,3507753,PV,1609665,eleito,2,0,1,0.5041082649,2,1,1
2020,1,3507753,PSDB,56759,nao eleito,2,1,0,0.4958917351,2,1,1
2020,1,4116802,PDT,525766,eleito,2,0,1,0.5153673926,2,1,1
2020,1,4116802,DEM,1113996,nao eleito,2,1,0,0.4846326074,2,1,1
2020,1,4307708,PP,700732,eleito,2,1,0,0.8550016292,2,1,1
2020,1,4307708,PDT,137951,nao eleito,2,0,1,0.1449983708,2,1,1
2020,1,4310751,PT,533007,eleito,2,0,1,0.5593966059,2,1,1
2020,1,4310751,MDB,1695152,nao eleito,2,1,0,0.4406033941,2,1,1
2020,1,4318903,PP,1458186,eleito,2,1,0,0.7863238203,2,1,1
2020,1,4318903,PT,959819,nao eleito,2,0,1,0.2136761797,2,1,1
2020,1,4321626,PT,142972,nao eleito,2,0,1,0.3159387408,2,1,1
2020,1,4321626,MDB,579578,eleito,2,1,0,0.6840612592,2,1,1
2020,1,5213905,PP,1645282,nao eleito,2,1,0,0.3696478338,2,1,1
2020,1,5213905,PDT,732705,eleito,2,0,1,0.6303521662,2,1,1
2020,1,2602407,REPUBLICANOS,1159686,nao eleito,2,1,0,0.2216664061,2,1,1
2020,1,2602407,PSB,1115624,eleito,2,0,1,0.7783335939,2,1,1
2020,1,2609709,DEM,537611,eleito,2,1,0,0.5299565434,2,1,1
2020,1,2609709,PSB,1316223,nao eleito,2,0,1,0.4700434566,2,1,1
2020,1,2705002,PDT,1133269,nao eleito,2,0,1,0.4210280374,2,1,1
2020,1,2705002,PTB,6004,eleito,2,1,0,0.5789719626,2,1,1
2020,1,3153707,PDT,779464,eleito,2,0,1,0.5676544091,2,1,1
2020,1,3153707,MDB,506773,nao eleito,2,1,0,0.4323455909,2,1,1
2020,1,3171105,PV,1456171,eleito,2,0,1,0.6828175896,2,1,1
2020,1,3171105,PSDB,151495,nao eleito,2,1,0,0.3171824104,2,1,1
2020,1,4118303,PP,610698,nao eleito,2,1,0,0.4639175258,2,1,1
2020,1,4118303,PT,1244532,eleito,2,0,1,0.5360824742,2,1,1
2020,1,4302154,PP,1699452,nao eleito,2,1,0,0.4848837209,2,1,1
2020,1,4302154,PDT,791675,eleito,2,0,1,0.5151162791,2,1,1
2020,1,4304408,PDT,200633,nao eleito,2,0,1,0.2022721101,2,1,1
2020,1,4304408,MDB,1632566,eleito,2,1,0,0.7977278899,2,1,1
2020,1,4318606,PDT,1664837,nao eleito,2,0,1,0.2558393364,2,1,1
2020,1,4318606,MDB,307769,eleito,2,1,0,0.7441606636,2,1,1
2020,1,1100700,PDT,827331,eleito,2,0,1,0.5624762628,2,1,1
2020,1,1100700,PSD,1551382,nao eleito,2,1,0,0.4375237372,2,1,1
2020,1,2604403,PSB,1022787,eleito,2,0,1,0.5193310165,2,1,1
2020,1,2604403,PSD,1399132,nao eleito,2,1,0,0.4806689835,2,1,1
2020,1,2925600,MDB,50657,eleito,2,1,0,0.5948452496,2,1,1
2020,1,2925600,PSB,1293727,nao eleito,2,0,1,0.4051547504,2,1,1
2020,1,3152303,DEM,629550,eleito,2,1,0,0.7229327781,2,1,1
2020,1,3152303,PV,399016,nao eleito,2,0,1,0.2770672219,2,1,1
2020,1,4128807,PSB,1080881,nao eleito,2,0,1,0.4386248269,2,1,1
2020,1,4128807,PSD,1580748,eleito,2,1,0,0.5613751731,2,1,1
2020,1,4309159,MDB,1661103,nao eleito,2,1,0,0.4258857556,2,1,1
2020,1,4309159,PSB,580729,eleito,2,0,1,0.5741142444,2,1,1
2020,1,2933604,MDB,659943,eleito,2,1,0,0.5564762487,2,1,1
2020,1,2933604,PSB,1794608,nao eleito,2,0,1,0.4435237513,2,1,1
2020,1,3149002,MDB,713671,nao eleito,2,1,0,0.452573373,2,1,1
2020,1,3149002,PSB,1298638,eleito,2,0,1,0.547426627,2,1,1
2020,1,4314035,PDT,534718,eleito,2,0,1,0.51245551600000006,2,1,1
2020,1,4314035,MDB,1635199,nao eleito,2,1,0,0.487544484,2,1,1
2020,1,2313955,PDT,1727523,eleito,2,0,1,0.5311889373,2,1,1
2020,1,2313955,MDB,569568,nao eleito,2,1,0,0.4688110627,2,1,1
2020,1,2933406,PSB,1726323,eleito,2,0,1,0.6115560641,2,1,1
2020,1,2933406,PSD,70665,nao eleito,2,1,0,0.3884439359,2,1,1
2020,1,3163607,PDT,442935,eleito,2,0,1,0.5599022005,2,1,1
2020,1,3163607,MDB,1013699,nao eleito,2,1,0,0.4400977995,2,1,1
2020,1,4311908,PT,1777189,nao eleito,2,0,1,0.3638539797,2,1,1
2020,1,4311908,MDB,126199,eleito,2,1,0,0.6361460203,2,1,1
2020,1,5205703,PP,1773842,eleito,2,1,0,0.5963081862,2,1,1
2020,1,5205703,PDT,16823,nao eleito,2,0,1,0.4036918138,2,1,1
2020,1,2508109,REPUBLICANOS,1652645,eleito,2,1,0,0.7401533175,2,1,1
2020,1,2508109,PSB,1236952,nao eleito,2,0,1,0.2598466825,2,1,1
2020,1,4319372,PP,780105,nao eleito,2,1,0,0.4924406048,2,1,1
2020,1,4319372,PT,376946,eleito,2,0,1,0.5075593952,2,1,1
2020,1,2412401,PT,1001530,nao eleito,2,0,1,0.3845144357,2,1,1
2020,1,2412401,MDB,1638587,eleito,2,1,0,0.6154855643,2,1,1
2020,1,2500734,PDT,1342293,nao eleito,2,0,1,0.4376339477,2,1,1
2020,1,2500734,DEM,641063,eleito,2,1,0,0.5623660523,2,1,1
2020,1,2610202,MDB,910686,nao eleito,2,1,0,0.4390338917,2,1,1
2020,1,2610202,PSB,1032336,eleito,2,0,1,0.5609661083,2,1,1
2020,1,4308300,PT,298570,nao eleito,2,0,1,0.4981786391,2,1,1
2020,1,4308300,PSD,1581190,eleito,2,1,0,0.5018213609,2,1,1
2020,1,2904050,PSB,797460,nao eleito,2,0,1,0.3903960396,2,1,1
2020,1,2904050,PSD,887533,eleito,2,1,0,0.6096039604,2,1,1
2020,1,2923308,DEM,1727723,nao eleito,2,1,0,0.3176881303,2,1,1
2020,1,2923308,PSB,707506,eleito,2,0,1,0.6823118697,2,1,1
2020,1,3164803,PDT,1651971,nao eleito,2,0,1,0.4035957843,2,1,1
2020,1,3164803,PSD,317012,eleito,2,1,0,0.5964042157,2,1,1
2020,1,4311502,PP,1763487,nao eleito,2,1,0,0.3871418588,2,1,1
2020,1,4311502,PDT,277770,eleito,2,0,1,0.6128581412,2,1,1
2020,1,5004601,PT,756089,nao eleito,2,0,1,0.365797546,2,1,1
2020,1,5004601,DEM,957175,eleito,2,1,0,0.634202454,2,1,1
2020,1,2206357,PP,1534012,eleito,2,1,0,0.5542998411,2,1,1
2020,1,2206357,PT,1315171,nao eleito,2,0,1,0.4457001589,2,1,1
2020,1,2915007,PT,873361,nao eleito,2,0,1,0.4112727273,2,1,1
2020,1,2915007,DEM,1495514,eleito,2,1,0,0.5887272727,2,1,1
2020,1,2921500,PSC,1299746,nao eleito,2,1,0,0.4679954728,2,1,1
2020,1,2921500,PSB,458609,eleito,2,0,1,0.5320045272,2,1,1
2020,1,3554201,PSB,1737593,nao eleito,2,0,1,0.4765355418,2,1,1
2020,1,3554201,PSDB,148995,eleito,2,1,0,0.5234644582,2,1,1
2020,1,2204600,PP,1539216,nao eleito,2,1,0,0.4515575879,2,1,1
2020,1,2204600,PT,679580,eleito,2,0,1,0.5484424121,2,1,1
2020,1,2301307,PDT,209810,eleito,2,0,1,0.5214549369,2,1,1
2020,1,2301307,PSD,572137,nao eleito,2,1,0,0.4785450631,2,1,1
2020,1,2312502,PT,1435201,nao eleito,2,0,1,0.4213543533,2,1,1
2020,1,2312502,PSD,338937,eleito,2,1,0,0.5786456467,2,1,1
2020,1,2925808,PT,1557577,eleito,2,0,1,0.5194010417,2,1,1
2020,1,2925808,PSDB,696419,nao eleito,2,1,0,0.4805989583,2,1,1
2020,1,4107157,PDT,509711,eleito,2,0,1,0.6649180328,2,1,1
2020,1,4107157,MDB,577154,nao eleito,2,1,0,0.3350819672,2,1,1
2020,1,4124509,PV,1711212,eleito,2,0,1,0.5425531915,2,1,1
2020,1,4124509,PSD,1235451,nao eleito,2,1,0,0.4574468085,2,1,1
2020,1,4309126,MDB,396096,nao eleito,2,1,0,0.4161554192,2,1,1
2020,1,4309126,PSB,626561,eleito,2,0,1,0.5838445808,2,1,1
2020,1,5005103,PDT,85726,nao eleito,2,0,1,0.3379821958,2,1,1
2020,1,5005103,PSDB,1080460,eleito,2,1,0,0.6620178042,2,1,1
2020,1,2104099,PDT,647659,nao eleito,2,0,1,0.4992337165,2,1,1
2020,1,2104099,PL,294419,eleito,2,1,0,0.5007662835,2,1,1
2020,1,2112308,PSB,1629564,nao eleito,2,0,1,0.4485950413,2,1,1
2020,1,2112308,SOLIDARIEDADE,1032617,eleito,2,1,0,0.5514049587,2,1,1
2020,1,2202539,PT,503066,eleito,2,0,1,0.5588602849,2,1,1
2020,1,2202539,PSD,1633512,nao eleito,2,1,0,0.4411397151,2,1,1
2020,1,2900207,PT,155197,eleito,2,0,1,0.6218634995,2,1,1
2020,1,2900207,DEM,902754,nao eleito,2,1,0,0.3781365005,2,1,1
2020,1,4321808,PP,321173,eleito,2,1,0,0.5527723241,2,1,1
2020,1,4321808,PT,1777122,nao eleito,2,0,1,0.4472276759,2,1,1
2020,1,4321857,PDT,1624992,nao eleito,2,0,1,0.4530577089,2,1,1
2020,1,4321857,MDB,561140,eleito,2,1,0,0.5469422911,2,1,1
2020,1,2922250,PT,782591,eleito,2,0,1,0.5475142413,2,1,1
2020,1,2922250,DEM,962335,nao eleito,2,1,0,0.4524857587,2,1,1
2020,1,1708254,PT,762638,nao eleito,2,0,1,0.4463141026,2,1,1
2020,1,1708254,PSD,566278,eleito,2,1,0,0.5536858974,2,1,1
2020,1,2414506,DEM,997567,eleito,2,1,0,0.5060862094,2,1,1
2020,1,2414506,PSB,522338,nao eleito,2,0,1,0.4939137906,2,1,1
2020,1,2912509,PP,1288401,nao eleito,2,1,0,0.4501082464,2,1,1
2020,1,2912509,PDT,125157,eleito,2,0,1,0.5498917536,2,1,1
2020,1,3140209,PT,524053,nao eleito,2,0,1,0.3574918567,2,1,1
2020,1,3140209,PTB,888641,eleito,2,1,0,0.6425081433,2,1,1
2020,1,4215604,PT,635288,eleito,2,0,1,0.5610543303,2,1,1
2020,1,4215604,MDB,635294,nao eleito,2,1,0,0.4389456697,2,1,1
2020,1,4307864,PDT,194552,nao eleito,2,0,1,0.458566108,2,1,1
2020,1,4307864,MDB,335924,eleito,2,1,0,0.541433892,2,1,1
2020,1,4310702,PT,519813,eleito,2,0,1,0.5790960452,2,1,1
2020,1,4310702,PL,836143,nao eleito,2,1,0,0.4209039548,2,1,1
2020,1,4312674,MDB,858488,nao eleito,2,1,0,0.4399215302,2,1,1
2020,1,4312674,PSB,255343,eleito,2,0,1,0.5600784698,2,1,1
2020,1,4320552,PP,64966,nao eleito,2,1,0,0.361489555,2,1,1
