ano,turno,id_municipio,sigla_partido,id_candidato_bd,resultado,QTD_CANDIDATOS_MUN,FL_SITUACAO,FL_OPOSICAO,PORC_VOTOS,QTD_CANDIDATOS_MUN_1,SOMA_OPOSICAO,SOMA_SITUACAO
2020,1,4320552,PDT,1786669,eleito,2,0,1,0.638510445,2,1,1
2020,1,1507508,PDT,848616,eleito,2,0,1,0.5809709629,2,1,1
2020,1,1507508,MDB,781429,nao eleito,2,1,0,0.4190290371,2,1,1
2020,1,2106003,PDT,1486154,eleito,2,0,1,0.6578272027,2,1,1
2020,1,2106003,PTB,716575,nao eleito,2,1,0,0.3421727973,2,1,1
2020,1,2208502,PP,1565500,eleito,2,1,0,0.51903062740000006,2,1,1
2020,1,2208502,PT,957901,nao eleito,2,0,1,0.4809693726,2,1,1
2020,1,2302057,PDT,77137,eleito,2,0,1,0.5073529412,2,1,1
2020,1,2302057,PTB,1570663,nao eleito,2,1,0,0.4926470588,2,1,1
2020,1,2303956,PDT,465444,eleito,2,0,1,0.7458445802,2,1,1
2020,1,2303956,PSD,579943,nao eleito,2,1,0,0.2541554198,2,1,1
2020,1,2305332,PDT,147756,eleito,2,0,1,0.550965215,2,1,1
2020,1,2305332,PL,1037095,nao eleito,2,1,0,0.449034785,2,1,1
2020,1,4200754,PT,296700,nao eleito,2,0,1,0.3294478528,2,1,1
2020,1,4200754,MDB,115337,eleito,2,1,0,0.6705521472,2,1,1
2020,1,5103106,MDB,366779,nao eleito,2,1,0,0.4787234043,2,1,1
2020,1,5103106,PSB,90333,eleito,2,0,1,0.5212765957,2,1,1
2020,1,5221502,PDT,262106,nao eleito,2,0,1,0.3517857143,2,1,1
2020,1,5221502,DEM,794521,eleito,2,1,0,0.6482142857,2,1,1
2020,1,2300101,PT,1598370,eleito,2,0,1,0.5492761207,2,1,1
2020,1,2300101,MDB,463086,nao eleito,2,1,0,0.4507238793,2,1,1
2020,1,2306108,PDT,478404,eleito,2,0,1,0.6291618041,2,1,1
2020,1,2306108,MDB,278490,nao eleito,2,1,0,0.3708381959,2,1,1
2020,1,2307205,PSB,1432280,nao eleito,2,0,1,0.2860805861,2,1,1
2020,1,2307205,PSD,1266024,eleito,2,1,0,0.7139194139,2,1,1
2020,1,2930006,PL,739024,nao eleito,2,1,0,0.4994764398,2,1,1
2020,1,2930006,PSB,90974,eleito,2,0,1,0.5005235602,2,1,1
2020,1,3152709,PT,714921,nao eleito,2,0,1,0.4164212714,2,1,1
2020,1,3152709,PSDB,86990,eleito,2,1,0,0.5835787286,2,1,1
2020,1,3161700,PV,1711820,eleito,2,0,1,0.6070686071,2,1,1
2020,1,3161700,PSD,480967,nao eleito,2,1,0,0.3929313929,2,1,1
2020,1,2210953,PT,1541192,nao eleito,2,0,1,0.4028712427,2,1,1
2020,1,2210953,MDB,14687,eleito,2,1,0,0.5971287573,2,1,1
2020,1,2312205,MDB,1807661,nao eleito,2,1,0,0.4861272371,2,1,1
2020,1,2312205,PSB,1201272,eleito,2,0,1,0.5138727629,2,1,1
2020,1,2705804,PT,1770910,eleito,2,0,1,0.5342540432,2,1,1
2020,1,2705804,PSD,1081071,nao eleito,2,1,0,0.4657459568,2,1,1
2020,1,4107603,PT,440647,nao eleito,2,0,1,0.1739683274,2,1,1
2020,1,4107603,PSD,227041,eleito,2,1,0,0.8260316726,2,1,1
2020,1,4206801,PT,267033,nao eleito,2,0,1,0.3174971031,2,1,1
2020,1,4206801,MDB,247282,eleito,2,1,0,0.6825028969,2,1,1
2020,1,4313466,PP,264327,nao eleito,2,1,0,0.4607911173,2,1,1
2020,1,4313466,PT,7679,eleito,2,0,1,0.5392088827,2,1,1
2020,1,4320321,PDT,423499,nao eleito,2,0,1,0.4624841034,2,1,1
2020,1,4320321,PSDB,928377,eleito,2,1,0,0.5375158966,2,1,1
2020,1,2306009,PT,1676682,eleito,2,0,1,0.5557411739,2,1,1
2020,1,2306009,PSD,523225,nao eleito,2,1,0,0.4442588261,2,1,1
2020,1,2609154,PP,1158654,eleito,2,1,0,0.6204129667,2,1,1
2020,1,2609154,PT,982938,nao eleito,2,0,1,0.3795870333,2,1,1
2020,1,2909604,PSB,58670,eleito,2,0,1,0.5639175258,2,1,1
2020,1,2909604,PSD,406536,nao eleito,2,1,0,0.4360824742,2,1,1
2020,1,2923704,PT,851835,eleito,2,0,1,0.593571966,2,1,1
2020,1,2923704,DEM,1428933,nao eleito,2,1,0,0.406428034,2,1,1
2020,1,2924652,PT,65392,eleito,2,0,1,0.5273972603,2,1,1
2020,1,2924652,DEM,780509,nao eleito,2,1,0,0.4726027397,2,1,1
2020,1,3145505,PP,1680503,nao eleito,2,1,0,0.2976766699,2,1,1
2020,1,3145505,PSB,1285503,eleito,2,0,1,0.7023233301,2,1,1
2020,1,4318499,PDT,797326,nao eleito,2,0,1,0.4711964549,2,1,1
2020,1,4318499,MDB,786868,eleito,2,1,0,0.5288035451,2,1,1
2020,1,5007950,PT,653020,nao eleito,2,0,1,0.3319829424,2,1,1
2020,1,5007950,PATRIOTA,880612,eleito,2,1,0,0.6680170576,2,1,1
2020,1,1501758,PDT,617658,eleito,2,0,1,0.5336639329,2,1,1
2020,1,1501758,MDB,1151565,nao eleito,2,1,0,0.4663360671,2,1,1
2020,1,2107100,PDT,221033,nao eleito,2,0,1,0.4326375712,2,1,1
2020,1,2107100,PL,212130,eleito,2,1,0,0.5673624288,2,1,1
2020,1,2207934,PP,252270,eleito,2,1,0,0.5249896737,2,1,1
2020,1,2207934,PT,16346,nao eleito,2,0,1,0.4750103263,2,1,1
2020,1,2208908,PT,723006,eleito,2,0,1,0.5958083832,2,1,1
2020,1,2208908,PTB,1532740,nao eleito,2,1,0,0.4041916168,2,1,1
2020,1,2301000,PDT,296458,nao eleito,2,0,1,0.4612401467,2,1,1
2020,1,2301000,PL,503764,eleito,2,1,0,0.5387598533,2,1,1
2020,1,2509396,REPUBLICANOS,41015,eleito,2,1,0,0.7382899628,2,1,1
2020,1,2509396,PSB,1272296,nao eleito,2,0,1,0.2617100372,2,1,1
2020,1,4108700,PSL,136077,eleito,2,1,0,0.5319040327,2,1,1
2020,1,4108700,PSB,831493,nao eleito,2,0,1,0.4680959673,2,1,1
2020,1,2504801,PDT,1601372,eleito,2,0,1,0.5463653805,2,1,1
2020,1,2504801,PSDB,1426074,nao eleito,2,1,0,0.4536346195,2,1,1
2020,1,3113800,PV,414842,nao eleito,2,0,1,0.2756339581,2,1,1
2020,1,3113800,PSDB,1317272,eleito,2,1,0,0.7243660419,2,1,1
2020,1,4219101,PT,1579173,nao eleito,2,0,1,0.3721973094,2,1,1
2020,1,4219101,PSD,359649,eleito,2,1,0,0.6278026906,2,1,1
2020,1,5107248,PDT,697011,nao eleito,2,0,1,0.1020481495,2,1,1
2020,1,5107248,PSD,777058,eleito,2,1,0,0.8979518505,2,1,1
2020,1,2201705,REPUBLICANOS,285106,eleito,2,1,0,0.6020518359,2,1,1
2020,1,2201705,PT,38457,nao eleito,2,0,1,0.3979481641,2,1,1
2020,1,2401800,MDB,178156,eleito,2,1,0,0.9671671672,2,1,1
2020,1,2401800,PSB,1275838,nao eleito,2,0,1,0.0328328328,2,1,1
2020,1,2616506,PSC,1119205,eleito,2,1,0,0.5042162698,2,1,1
2020,1,2616506,PSB,639006,nao eleito,2,0,1,0.4957837302,2,1,1
2020,1,2901957,PP,372800,eleito,2,1,0,0.5774708675,2,1,1
2020,1,2901957,PT,513995,nao eleito,2,0,1,0.4225291325,2,1,1
2020,1,3136553,PT,487142,nao eleito,2,0,1,0.3865168539,2,1,1
2020,1,3136553,PSDB,1474350,eleito,2,1,0,0.6134831461,2,1,1
2020,1,3501400,PV,21864,nao eleito,2,0,1,0.3759743237,2,1,1
2020,1,3501400,PSDB,1313354,eleito,2,1,0,0.6240256763,2,1,1
2020,1,3544400,PSB,1182727,eleito,2,0,1,0.5617021277,2,1,1
2020,1,3544400,PSDB,1181207,nao eleito,2,1,0,0.4382978723,2,1,1
2020,1,4204459,PT,178277,nao eleito,2,0,1,0.467361492,2,1,1
2020,1,4204459,PSD,350861,eleito,2,1,0,0.532638508,2,1,1
2020,1,4300059,PDT,375242,nao eleito,2,0,1,0.4952100221,2,1,1
2020,1,4300059,MDB,1198775,eleito,2,1,0,0.5047899779,2,1,1
2020,1,4302378,PP,1278041,eleito,2,1,0,0.5379537954,2,1,1
2020,1,4302378,PSB,809641,nao eleito,2,0,1,0.4620462046,2,1,1
2020,1,5105903,PSB,303102,nao eleito,2,0,1,0.4939243143,2,1,1
2020,1,5105903,PSDB,1486750,eleito,2,1,0,0.50607568570000006,2,1,1
2020,1,2101400,PDT,345764,eleito,2,0,1,0.839738275,2,1,1
2020,1,2101400,PSL,7428,nao eleito,2,1,0,0.160261725,2,1,1
2020,1,2205573,PP,204217,nao eleito,2,1,0,0.49375,2,1,1
2020,1,2205573,PT,1776437,eleito,2,0,1,0.50625,2,1,1
2020,1,2600807,REPUBLICANOS,1014949,nao eleito,2,1,0,0.3819558775,2,1,1
2020,1,2600807,PSB,644047,eleito,2,0,1,0.6180441225,2,1,1
2020,1,2904100,PL,971520,nao eleito,2,1,0,0.0616779466,2,1,1
2020,1,2904100,PSB,820724,eleito,2,0,1,0.9383220534,2,1,1
2020,1,3121308,PSB,1672487,nao eleito,2,0,1,0.3785856291,2,1,1
2020,1,3121308,PSDB,520518,eleito,2,1,0,0.6214143709,2,1,1
2020,1,3168200,DEM,798894,eleito,2,1,0,0.594739988,2,1,1
2020,1,3168200,PV,1174576,nao eleito,2,0,1,0.405260012,2,1,1
2020,1,3203304,MDB,509141,eleito,2,1,0,0.5385964912,2,1,1
2020,1,3203304,PSB,973802,nao eleito,2,0,1,0.4614035088,2,1,1
2020,1,4310850,PP,233203,eleito,2,1,0,0.5166953528,2,1,1
2020,1,4310850,PDT,1024006,nao eleito,2,0,1,0.4833046472,2,1,1
2020,1,5204003,PP,1632699,nao eleito,2,1,0,0.3606791778,2,1,1
2020,1,5204003,PDT,785899,eleito,2,0,1,0.6393208222,2,1,1
2020,1,2109759,PP,1520602,eleito,2,1,0,0.5075335397,2,1,1
2020,1,2109759,PDT,469351,nao eleito,2,0,1,0.4924664603,2,1,1
2020,1,2923357,PT,763620,nao eleito,2,0,1,0.4664631237,2,1,1
2020,1,2923357,DEM,9809,eleito,2,1,0,0.5335368763,2,1,1
2020,1,4121356,PSB,917986,nao eleito,2,0,1,0.3657587549,2,1,1
2020,1,4121356,PSDB,126345,eleito,2,1,0,0.6342412451,2,1,1
2020,1,2203354,PP,1430280,eleito,2,1,0,0.5236342503,2,1,1
2020,1,2203354,PT,520140,nao eleito,2,0,1,0.4763657497,2,1,1
2020,1,2311264,PV,983551,nao eleito,2,0,1,0.2928130478,2,1,1
2020,1,2311264,PSD,902676,eleito,2,1,0,0.7071869522,2,1,1
2020,1,2903235,PL,184503,eleito,2,1,0,0.5049977283,2,1,1
2020,1,2903235,PSB,1126733,nao eleito,2,0,1,0.4950022717,2,1,1
2020,1,4304101,PDT,342419,nao eleito,2,0,1,0.4752300071,2,1,1
2020,1,4304101,MDB,342417,eleito,2,1,0,0.5247699929,2,1,1
2020,1,4320107,PP,48123,nao eleito,2,1,0,0.4839058112,2,1,1
2020,1,4320107,PDT,7697,eleito,2,0,1,0.5160941888,2,1,1
2020,1,2401305,MDB,1509383,eleito,2,1,0,0.5623478883,2,1,1
2020,1,2401305,PSB,32488,nao eleito,2,0,1,0.4376521117,2,1,1
2020,1,2705309,PP,623844,eleito,2,1,0,0.542162305,2,1,1
2020,1,2705309,PDT,825066,nao eleito,2,0,1,0.457837695,2,1,1
2020,1,4125555,PL,232955,nao eleito,2,1,0,0.3409223584,2,1,1
2020,1,4125555,PSB,565452,eleito,2,0,1,0.6590776416,2,1,1
2020,1,4300646,PP,447064,eleito,2,1,0,0.5121850475,2,1,1
2020,1,4300646,PT,293746,nao eleito,2,0,1,0.4878149525,2,1,1
2020,1,2605152,PSB,795684,eleito,2,0,1,0.5780055063,2,1,1
2020,1,2605152,PATRIOTA,970917,nao eleito,2,1,0,0.4219944937,2,1,1
2020,1,3140530,PDT,1053336,nao eleito,2,0,1,0.3075406604,2,1,1
2020,1,3140530,PSDB,1170742,eleito,2,1,0,0.6924593396,2,1,1
2020,1,3157708,PDT,317855,nao eleito,2,0,1,0.4623223047,2,1,1
2020,1,3157708,PSDB,275218,eleito,2,1,0,0.5376776953,2,1,1
2020,1,3500758,PV,1493589,nao eleito,2,0,1,0.428111588,2,1,1
2020,1,3500758,PSD,1100194,eleito,2,1,0,0.571888412,2,1,1
2020,1,4118006,PT,242772,eleito,2,0,1,0.5690954774,2,1,1
2020,1,4118006,MDB,366432,nao eleito,2,1,0,0.4309045226,2,1,1
2020,1,4311239,PP,326401,eleito,2,1,0,0.5428033866,2,1,1
2020,1,4311239,PT,784539,nao eleito,2,0,1,0.4571966134,2,1,1
2020,1,2104503,PDT,867965,eleito,2,0,1,0.539131741,2,1,1
2020,1,2104503,PATRIOTA,1712331,nao eleito,2,1,0,0.460868259,2,1,1
2020,1,3148608,PSC,983147,nao eleito,2,1,0,0.3562566845,2,1,1
2020,1,3148608,PSB,988239,eleito,2,0,1,0.6437433155,2,1,1
2020,1,3304003,PSC,1303451,eleito,2,1,0,0.5907331308,2,1,1
2020,1,3304003,PSB,290961,nao eleito,2,0,1,0.4092668692,2,1,1
2020,1,4317707,PP,67707,eleito,2,1,0,0.5347147054,2,1,1
2020,1,4317707,PDT,759158,nao eleito,2,0,1,0.4652852946,2,1,1
2020,1,2102036,PDT,553440,eleito,2,0,1,0.5739543958,2,1,1
2020,1,2102036,PSC,199091,nao eleito,2,1,0,0.4260456042,2,1,1
2020,1,2201507,PP,52847,eleito,2,1,0,0.5318444459,2,1,1
2020,1,2201507,PSB,943574,nao eleito,2,0,1,0.4681555541,2,1,1
2020,1,2902401,PP,1449346,eleito,2,1,0,0.594829932,2,1,1
2020,1,2902401,PT,961892,nao eleito,2,0,1,0.405170068,2,1,1
2020,1,3142809,PT,300074,nao eleito,2,0,1,0.0632384382,2,1,1
2020,1,3142809,PSD,44030,eleito,2,1,0,0.9367615618,2,1,1
2020,1,2104107,PP,1714916,eleito,2,1,0,0.6378498885,2,1,1
2020,1,2104107,PDT,186159,nao eleito,2,0,1,0.3621501115,2,1,1
2020,1,2502003,PL,560044,eleito,2,1,0,0.6243164419,2,1,1
2020,1,2502003,PSB,1541649,nao eleito,2,0,1,0.3756835581,2,1,1
2020,1,2515104,REDE,1018289,nao eleito,2,0,1,0.2270105192,2,1,1
2020,1,2515104,PSDB,929018,eleito,2,1,0,0.7729894808,2,1,1
2020,1,2607703,PTB,1127105,nao eleito,2,1,0,0.4293020778,2,1,1
2020,1,2607703,PSB,295417,eleito,2,0,1,0.5706979222,2,1,1
2020,1,2913200,PP,113549,nao eleito,2,1,0,0.4816632069,2,1,1
2020,1,2913200,PSB,731205,eleito,2,0,1,0.5183367931,2,1,1
2020,1,2915700,PP,898230,eleito,2,1,0,0.7177535487,2,1,1
2020,1,2915700,PDT,1711910,nao eleito,2,0,1,0.2822464513,2,1,1
2020,1,4301750,MDB,162409,eleito,2,1,0,0.5983799321,2,1,1
2020,1,4301750,PSB,534975,nao eleito,2,0,1,0.4016200679,2,1,1
2020,1,5211701,MDB,356061,eleito,2,1,0,0.5400088417,2,1,1
2020,1,5211701,PSB,1625484,nao eleito,2,0,1,0.4599911583,2,1,1
2020,1,2202455,PP,1644796,nao eleito,2,1,0,0.3979966611,2,1,1
2020,1,2202455,PT,885906,eleito,2,0,1,0.6020033389,2,1,1
2020,1,3107604,MDB, ,nao eleito,2,1,0,0.4263021795,2,1,1
2020,1,3107604,PSB,864104,eleito,2,0,1,0.5736978205,2,1,1
2020,1,3527504,PT,1779241,nao eleito,2,0,1,0.4315789474,2,1,1
2020,1,3527504,PSDB,1744585,eleito,2,1,0,0.5684210526,2,1,1
2020,1,2202075,PP,291246,eleito,2,1,0,0.5702587619,2,1,1
2020,1,2202075,PT,95598,nao eleito,2,0,1,0.4297412381,2,1,1
2020,1,2209377,PP,1703995,nao eleito,2,1,0,0.4455862978,2,1,1
2020,1,2209377,PT,1614069,eleito,2,0,1,0.5544137022,2,1,1
2020,1,2313609,PDT,1208745,eleito,2,0,1,0.5773654092,2,1,1
2020,1,2313609,PSD,1297695,nao eleito,2,1,0,0.4226345908,2,1,1
2020,1,2511707,PSB,868731,nao eleito,2,0,1,0.4732788798,2,1,1
2020,1,2511707,PSDB,758514,eleito,2,1,0,0.5267211202,2,1,1
2020,1,2608206,PTB,1107719,eleito,2,1,0,0.5231706157,2,1,1
2020,1,2608206,PSB,210073,nao eleito,2,0,1,0.4768293843,2,1,1
2020,1,2705705,PP,1042402,eleito,2,1,0,0.9906823394,2,1,1
2020,1,2705705,PT,859438,nao eleito,2,0,1,0.0093176606,2,1,1
2020,1,2921807,PT,1679994,eleito,2,0,1,0.5717693279,2,1,1
2020,1,2921807,PSD,208675,nao eleito,2,1,0,0.4282306721,2,1,1
2020,1,3114709,PT,100171,nao eleito,2,0,1,0.4787833271,2,1,1
2020,1,3114709,DEM,275585,eleito,2,1,0,0.5212166729,2,1,1
2020,1,3119906,PDT,252887,nao eleito,2,0,1,0.4403892944,2,1,1
2020,1,3119906,PL,455832,eleito,2,1,0,0.5596107056,2,1,1
2020,1,5106216,PDT,856501,eleito,2,0,1,0.9266136163,2,1,1
2020,1,5106216,DEM,699064,nao eleito,2,1,0,0.0733863837,2,1,1
2020,1,5207535,PDT,232597,eleito,2,0,1,0.5555996823,2,1,1
2020,1,5207535,PSC,1404928,nao eleito,2,1,0,0.4444003177,2,1,1
2020,1,1700251,PT,740368,eleito,2,0,1,0.5370274469,2,1,1
2020,1,1700251,PSD,165703,nao eleito,2,1,0,0.4629725531,2,1,1
2020,1,2203859,PTB,755410,eleito,2,1,0,0.8556547619,2,1,1
2020,1,2203859,PSB,744159,nao eleito,2,0,1,0.1443452381,2,1,1
2020,1,2703700,MDB,954711,eleito,2,1,0,0.553759302,2,1,1
2020,1,2703700,PSB,822388,nao eleito,2,0,1,0.446240698,2,1,1
2020,1,2910206,PT,846052,eleito,2,0,1,0.5237559741,2,1,1
2020,1,2910206,PSD,1498338,nao eleito,2,1,0,0.4762440259,2,1,1
2020,1,3132206,PT,1217605,nao eleito,2,0,1,0.0837876614,2,1,1
2020,1,3132206,PSDB,98299,eleito,2,1,0,0.9162123386,2,1,1
2020,1,3145109,PT,601206,nao eleito,2,0,1,0.378915911,2,1,1
2020,1,3145109,PSL,789320,eleito,2,1,0,0.621084089,2,1,1
2020,1,3161502,PT,1716817,nao eleito,2,0,1,0.2895971842,2,1,1
2020,1,3161502,PSDB,403271,eleito,2,1,0,0.7104028158,2,1,1
2020,1,4116307,DEM,559733,nao eleito,2,1,0,0.9204368175,2,1,1
2020,1,4116307,PV,915701,nao eleito,2,0,1,0.0795631825,2,1,1
2020,1,1718659,PT,288410,eleito,2,0,1,0.5111876076,2,1,1
2020,1,1718659,DEM,809552,nao eleito,2,1,0,0.4888123924,2,1,1
2020,1,2303006,PDT,1628101,eleito,2,0,1,0.5251327562,2,1,1
2020,1,2303006,PTB,919124,nao eleito,2,1,0,0.4748672438,2,1,1
2020,1,2612000,PL,950811,eleito,2,1,0,0.5376308901,2,1,1
2020,1,2612000,PSB,913265,nao eleito,2,0,1,0.4623691099,2,1,1
2020,1,4308250,PT,1621560,nao eleito,2,0,1,0.4388571429,2,1,1
2020,1,4308250,MDB,76270,eleito,2,1,0,0.5611428571,2,1,1
2020,1,2301851,PDT,114739,eleito,2,0,1,0.5979598719,2,1,1
2020,1,2301851,PSD,1144211,nao eleito,2,1,0,0.4020401281,2,1,1
2020,1,2311108,PT,229297,nao eleito,2,0,1,0.4822116266,2,1,1
2020,1,2311108,PTB,1581169,eleito,2,1,0,0.5177883734,2,1,1
2020,1,2921609,PT,1109697,eleito,2,0,1,0.5398659966,2,1,1
2020,1,2921609,PSD,359056,nao eleito,2,1,0,0.4601340034,2,1,1
2020,1,3156205,REPUBLICANOS,1129208,eleito,2,1,0,0.5182044888,2,1,1
2020,1,3156205,PT,411803,nao eleito,2,0,1,0.4817955112,2,1,1
2020,1,3169059,PSB,1141084,nao eleito,2,0,1,0.413761746,2,1,1
2020,1,3169059,PSDB,1058191,eleito,2,1,0,0.586238254,2,1,1
2020,1,3528106,PV,146970,eleito,2,0,1,0.5714903742,2,1,1
2020,1,3528106,PSDB,1334414,nao eleito,2,1,0,0.4285096258,2,1,1
2020,1,4124202,PP,1519421,nao eleito,2,1,0,0.46812749,2,1,1
2020,1,4124202,PSB,1082969,eleito,2,0,1,0.53187251,2,1,1
2020,1,4320230,PP,901683,eleito,2,1,0,0.5233688107,2,1,1
2020,1,4320230,PT,798370,nao eleito,2,0,1,0.4766311893,2,1,1
2020,1,2201804,PP,1304486,eleito,2,1,0,0.5778785915,2,1,1
2020,1,2201804,PT,274414,nao eleito,2,0,1,0.4221214085,2,1,1
2020,1,2205953,PP,716532,eleito,2,1,0,0.5427025199,2,1,1
2020,1,2205953,PT,1069452,nao eleito,2,0,1,0.4572974801,2,1,1
2020,1,2919009,PT,1708321,nao eleito,2,0,1,0.4000709975,2,1,1
2020,1,2919009,PSD,14571,eleito,2,1,0,0.5999290025,2,1,1
2020,1,3155108,PSB,505784,eleito,2,0,1,0.6176470588,2,1,1
2020,1,3155108,PSDB,1449552,nao eleito,2,1,0,0.3823529412,2,1,1
2020,1,4102752,PP,808481,nao eleito,2,1,0,0.4857685009,2,1,1
2020,1,4102752,PDT,690451,eleito,2,0,1,0.5142314991,2,1,1
2020,1,4110201,PSB,712122,nao eleito,2,0,1,0.4286787915,2,1,1
2020,1,4110201,PSD,516282,eleito,2,1,0,0.5713212085,2,1,1
2020,1,4302600,PT,45768,nao eleito,2,0,1,0.4782436709,2,1,1
2020,1,4302600,MDB,326459,eleito,2,1,0,0.5217563291,2,1,1
2020,1,4315156,PP,1757930,eleito,2,1,0,0.5293580078,2,1,1
2020,1,4315156,PDT,191034,nao eleito,2,0,1,0.4706419922,2,1,1
2020,1,5216452,PT,1775581,nao eleito,2,0,1,0.3713425129,2,1,1
2020,1,5216452,DEM,939593,eleito,2,1,0,0.6286574871,2,1,1
2020,1,2807600,PT,769680,nao eleito,2,0,1,0.2377254902,2,1,1
2020,1,2807600,MDB,822165,eleito,2,1,0,0.7622745098,2,1,1
2020,1,3502002,REPUBLICANOS,577091,eleito,2,1,0,0.7102993404,2,1,1
2020,1,3502002,PDT,1496228,nao eleito,2,0,1,0.2897006596,2,1,1
2020,1,4210704,PDT,204438,eleito,2,0,1,0.51700345,2,1,1
2020,1,4210704,MDB,1084409,nao eleito,2,1,0,0.48299655,2,1,1
2020,1,4214201,PT,375262,nao eleito,2,0,1,0.4768240971,2,1,1
2020,1,4214201,PSL,399403,eleito,2,1,0,0.5231759029,2,1,1
2020,1,2605301,REPUBLICANOS,1676059,nao eleito,2,1,0,0.4817079088,2,1,1
2020,1,2605301,PSB,1082829,eleito,2,0,1,0.5182920912,2,1,1
2020,1,2918555,PT,843775,nao eleito,2,0,1,0.2788381743,2,1,1
2020,1,2918555,PSD,231330,eleito,2,1,0,0.7211618257,2,1,1
2020,1,3102209,REPUBLICANOS,1297258,nao eleito,2,1,0,0.4927726675,2,1,1
2020,1,3102209,PV,527028,eleito,2,0,1,0.5072273325,2,1,1
2020,1,3145455,PP,705781,eleito,2,1,0,0.5046175704,2,1,1
2020,1,3145455,PT,616248,nao eleito,2,0,1,0.4953824296,2,1,1
2020,1,4321303,PDT,374063,eleito,2,0,1,0.697099817,2,1,1
2020,1,4321303,PSDB,839762,nao eleito,2,1,0,0.302900183,2,1,1
2020,1,2610905,DEM,1403350,nao eleito,2,1,0,0.9396208187,2,1,1
2020,1,2610905,PSOL,1782225,nao eleito,2,0,1,0.0603791813,2,1,1
2020,1,3152907,PL,855619,eleito,2,1,0,0.6954820349,2,1,1
2020,1,3152907,PSB,858110,nao eleito,2,0,1,0.3045179651,2,1,1
